intellectual,智力的,adj
intellectual,知識分子,n
intelligence,智能;智慧;理解力,n
intelligent,有才智的,adj
intend,想要;打算,v
intense,強烈的;劇烈的,adj
intensify,加強;增強,v
intensity,強度;極度,n
intensive,加強的;密集的,adj
intent,專注的;熱切的;堅決要做的,adj
intent,意圖;目的,n
intention,意圖,n
interact,互相作用,v
interaction,互動,n
interest,使發生興趣,v
interest,興趣,n
interfere,介入;干涉;干預,v
interference,干涉;干預;擾亂,n
interior,內的;內部的,adj
interior,內部;內地,n
intermediate,中等程度的;中級的,adj
intermediate,中間事物;調解人,n
intermediate,作中間人;干預,v
internal,內部的,adj
international,國際的,adj
Internet,網際網路,n
interpret,解釋,v
interpretation,解釋;闡明,n
interpreter,通譯員,n
interrupt,打斷(談話和工作等,v
interruption,中止;干擾,n
intersection,交叉點;十字路口,n
interval,間隔;距離,n
intervene,介入;干預;調停,v
intervention,介入;干預;調停,n
interview,面談;採訪,n
interview,面談;採訪,v
intimacy,熟悉;親密;親近,n
intimate,親密的;熟悉的,adj
intimate,至交;密友,n
intimidate,威嚇;脅迫,v
into,進入,prep
intonation,語調;抑揚之聲,n
introduce,介紹,v
introduction,介紹;正式引見,n
intrude,侵入;闖入,v
intruder,侵入者;闖入者,n
intuition,直覺,n
invade,侵入;侵略,v
invaluable,非常貴重的;無價的,adj
invasion,入侵;侵略,n
invent,發明,v
invention,發明;創造,n
inventor,發明家,n
inventory,存貨清單,n
inventory,把...登入目錄;盤存,v
invest,投(資,v
investigate,調查;研究,v
investigation,調查,n
investigator,調查者;研究者,n
investment,投資;投資額,n
invitation,邀請,n
invite,邀請,v
involve,使捲入;連累;牽涉,v
involvement,介入,n
inward,裡面的;內部的;內心的;向內的,adj
inward,向內;向中心,adv
inwards,向內,adv
iron,鐵的;剛強的;殘酷的,adj
iron,熨燙,v
iron,鐵;熨斗,n
ironic,具有諷刺意味的;挖苦的,adj
irony,反語;諷刺;出乎意料的結果,n
irritable,易怒的;急躁的,adj
irritate,使惱怒;使煩躁,v
irritation,激怒;惱怒,n
is,是,v
island,島嶼,n
isle,小島,n
isolate,使孤立,v
isolation,隔離,n
issue,問題;爭論;發行(物,n
issue,發行;發佈,v
itch,癢,n
itch,發癢,v
item,項目;品目,n
ivory,乳白色的,adj
ivory,象牙,n
ivy,常春藤,n
jack,千斤頂;(紙牌中的J牌;杰克;水手,n
jack,用千斤頂托起,v
jacket,夾克;外套,n
jade,玉;玉製品;綠玉色,n
jail,監獄;拘留所,n
jail,監禁;拘留,v
jam,果醬;擁塞,n
jam,擠;夾傷,v
janitor,清潔工;管理員;看門人,n
January,一月,n
jar,罐;罈,n
jasmine,茉莉;淡黃色,n
jaw,頜;顎,n
jaw,對...嘮叨;責罵,v
jaywalk,不守交通規則橫穿馬路,v
jazz,爵士樂,n
jazz,使活潑;奏爵士樂;遊蕩,v
jealous,嫉妒的,adj
jealousy,妒忌;猜忌,n
jeans,牛仔褲,n
jeep,吉普車,n
jeer,嘲笑;奚落人的話,n
jeer,嘲笑;嘲弄,v
jelly,果凍;果醬,n
jet,噴射;噴出物;噴射機,n
jet,噴出;射出,v
jewel,寶石,n
jewelry,(總稱珠寶;首飾,n
jingle,(鈴、硬幣等金屬的叮噹聲,n
jingle,發出叮噹聲,v
job,職業;工作,n
jog,輕推;輕撞;慢跑;緩行;暗示,n
jog,慢跑,v
join,加入,v
join,接合點;接連處,n
joint,接頭;連接,adj
joint,接頭;接縫;關節,n
joint,連接;接合,v
joke,開玩笑,v
joke,笑話,n
jolly,快活的;高興的,adj
jolly,非常;很,adv
jolly,快活,n
jolly,用好話勸(某人做...;開玩笑,v
journal,日報;雜誌;期刊;日誌,n
journalism,新聞業;新聞學,n
journalist,新聞工作者,n
journey,旅行,n
journey,旅行,v
joy,歡喜;樂趣,n
joyful,高興的;充滿喜悅的,adj
joyous,快樂的;高興的,adj
judge,法官,n
judge,判斷;審判,v
judgement,審判;,n
judgment,審判;裁判;判斷力,n
jug,水罐;甕;壺;監牢,n
jug,(用罐煮;燉;監禁,v
juice,果汁,n
juicy,多汁的,adj
July,七月,n
jump,跳躍,v
jump,跳躍;暴漲,n
June,六月,n
jungle,(熱帶叢林;密林,n
junior,年紀較輕的;資淺的三年級(生的,adj
junior,較年少者;三年級生,n
junk,廢棄的舊物,n
junk,把...當廢物丟棄;拋棄,v
jury,陪審團,n
just,正直的;公平的;應得的;正確的,adj
just,正好;剛才,adv
justice,正義;公平,n
justify,證明...是正當的;辯解,v
juvenile,少年的;孩子氣的;幼年的,adj
juvenile,青少年;幼體;兒童讀物,n
kangaroo,袋鼠,n
keen,熱心的;敏銳的;渴望的,adj
keep,保留;保持,v
keep,生活費,n
keeper,保管人;守衛,n
kernel,(果核或果殼內的仁;核心;要點,n
ketchup,番茄醬,n
kettle,水壺,n
key,重要的,adj
key,鎖上;插上;為...調音;用鍵盤輸入,v
key,鑰匙,n
keyboard,鍵盤,n
kick,踢,v
kick,踢;反衝,n
kid,戲弄,v
kid,小孩,n
kidnap,綁架;劫持,v
kidney,腎臟,n
kill,殺,v
kill,獵獲物;屠殺,n
kilogram,公斤,n
kilometer,公里,n
kin,有親屬關係的;同類的;類似的,adj
kin,家族;同類,n
kind,仁慈的,adj
kind,種類,n
kindergarten,幼稚園,n
kindle,點燃;煽動;照亮,v
king,國王,n
kingdom,王國,n
kiss,親吻,v
kiss,吻,n
kit,成套工具;配套元件,n
kitchen,廚房,n
kite,風箏,n
kitten,小貓,n
kitty,小貓,n
km,kilometer,n
knee,用膝蓋碰(撞,v
knee,膝蓋,n
kneel,跪(下,v
knife,(用刀切;戮,v
knife,刀子,n
knight,騎士;武士;護衛者,n
knight,封...為爵士;授...以爵士位,v
knit,編織衣物,n
knit,編織,v
knob,球形突出物,n
knock,敲;擊;打;指摘;挑剔,n
knock,敲,v
knot,花結;蝴蝶結,n
knot,把...打結;捆紮,v
know,知道,v
knowledge,學問;知識,n
knowledgeable,博學的;有見識的,adj
knuckle,關節;肘;蹄;(鉸鏈的關節,n
knuckle,用指關節敲打,v
koala,澳洲產無尾熊,n
lab,實驗室;研究室,n
label,貼紙;標籤;商標,n
label,貼標籤於,v
labor,勞工;分娩;陣痛,n
labor,勞動;努力,v
laboratory,實驗室;研究室,n
lace,鞋帶;帶子;花邊,n
lace,用花邊等裝飾,v
lack,缺乏,v
lack,缺乏,n
lad,男孩;小伙子,n
ladder,梯子,n
lady,淑女,n
ladybird,瓢蟲,n
ladybug,瓢蟲,n
lag,滯後;衰退,n
lag,落後;延遲,v
lake,湖,n
lamb,產羔羊,v
lamb,小羊,n
lame,跛腳的;站不住腳的,adj
lame,使跛腳;使...變得無力,v
lament,悲痛之情;哀悼;悼詞,n
lament,哀悼;悲痛;痛哭,v
lamp,燈,n
land,登陸,v
land,陸地,n
landlady,女房東,n
landlord,房東,n
landmark,地標;陸標;里程碑,n
landscape,風景;景色,n
landscape,在(一片土地上造園,v
landslide,山崩;(選舉中的壓倒性大勝利,n
lane,巷;弄;車道,n
language,語言,n
lantern,燈籠,n
lap,膝部;(衣;裙等的下襬,n
large,大的,adj
largely,大部分;主要地;大量地,adv
laser,雷射,n
lash,鞭打;(風浪等的猛烈打擊;斥責,n
last,最後的,adj
last,持續,v
last,最後地,adv
last,最後的人(或東西;最後;上回,n
late,晚的;遲的,adj
late,遲到,adv
lately,近來;最近;不久前,adv
latest,最新的;最近的;最遲的,adj
latitude,緯度;,n
latter,後者,adj
laugh,笑,v
laugh,笑,n
laughter,笑;笑聲,n
launch,(船的下水;發射,n
launch,發射;開始,v
laundry,洗衣店;送洗的衣服,n
lava,熔岩;火山岩,n
law,法律,n
lawful,合法的,adj
lawmaker,立法者,n
lawn,草坪;草地,n
lawyer,律師,n
lay,置放;產卵,v
layer,層;階層;地層,n
layer,把...堆積成層,v
layman,(未受神職的一般信徒;外行人,n
layout,設計;佈局;版面設計,n
lazy,懶惰的,adj
lead,指導;領先地位;線索;鉛筆心,n
lead,引導,v
leader,領袖,n
leadership,領導才能,n
leaf,匆匆翻閱; 生葉片,v
leaf,樹葉,n
league,同盟;聯盟,n
league,使結盟;使聯合,v
leak,(水;瓦斯等的漏出;漏電,n
leak,洩漏(祕密等,v
lean,精瘦的;貧乏的,adj
lean,倚;靠,v
leap,跳;跳躍,n
leap,跳;跳躍,v
learn,學習,v
learned,有學問的;博學的;精通的,adj
learning,學習;學問;學識,n
least,最小的;最少的;最不重要的,adj
least,最小;最少;最不,adv
leather,皮革,n
leave,離開;丟下,v
leave,准假;休假,n
lecture,授課;冗長的訓話,n
lecture,講課;訓斥,v
lecturer,講演者,n
left,左邊的,adj
left,在左邊;向左,adv
left,左,n
leg,腿,n
legal,合法的,adj
legend,傳說;傳奇故事,n
legendary,傳說的;傳奇的,adj
legislation,立法;法規,n
legislative,立法的;有立法權的,adj
legislator,立法委員;國會議員,n
legislature,立法機關;(美國的州議會,n
legitimate,合法的;合法婚姻所生的;合理的,adj
legitimate,使合法,v
leisure,閒暇;空暇時間,n
leisurely,從容不迫的;悠閒的,adj
leisurely,從容不迫地;慢慢地,adv
lemon,檸檬,n
lemonade,檸檬水,n
lend,出借,v
length,(距離;尺寸的長度,n
lengthen,使加長;使延長,v
lengthy,長的;冗長的;囉唆的,adj
lens,透鏡;鏡片,n
leopard,豹;美洲豹,n
less,較少的,adj
less,較小地,adv
less,減去;扣除;差...,prep
lessen,變小;變少;減輕,v
lesson,課;教訓,n
lest,惟恐;免得;擔心,conj
let,讓,v
letter,信;字母,n
lettuce,類似萵苣的生菜,n
level,水平的,adj
level,水平線,n
liable,易...的;可能的;負有法律責任的,adj
liar,說謊的人,n
liberal,自由主義的,adj
liberate,解放;使獲自由,v
liberation,解放;釋出,n
liberty,自由;自由權,n
librarian,圖書館員,n
library,圖書館,n
license,許可;特許,n
license,許可;准許;發許可證給,v
lick,舔;舐;少量,n
lick,舔,v
lid,蓋子,n
lie,說謊;躺,v
lie,謊言,n
lieutenant,中尉(或少尉;助理官,n
life,人生;生命,n
lifeboat,救生艇,n
lifeguard,救生員,n
lifelong,終身的;一輩子的,adj
lifetime,一生;終身,n
lift,舉起,v
lift,提,n
light,輕的,adj
light,點(火;點燃;照亮,v
light,輕地;輕裝地,adv
light,光線;燈,n
lighten,使光明;照亮,v
lighthouse,燈塔,n
lightning,閃電,n
like,喜歡,v
like,像;如,prep
like,愛好,n
likelihood,可能;可能性,n
likely,有可能的,adj
likely,很可能,adv
likewise,同樣地;也;又,adv
lily,百合花,n
limb,肢;臂,n
lime,石灰;酸橙,n
lime,撒石灰於,v
limit,限度,n
limit,限定,v
limitation,極限;限度,n
limo,limousine,n
limousine,大轎車,n
limp,跛行,n
limp,跛行,v
line,排隊,v
line,線;隊伍,n
linen,亞麻布製品(如床單;桌巾;內衣等,n
liner,班輪;眼線筆,n
linger,繼續逗留;持續;磨蹭,v
linguist,語言學者;通曉數種外語的人,n
link,環節,n
link,聯繫,v
lion,獅子,n
lip,嘴唇,n
lipstick,口紅,n
liquid,液體,n
liquid crystal display,液晶顯示,n
liquor,酒;含酒精飲料,n
list,列成表,v
list,單子,n
listen,傾聽,v
listener,傾聽者,n
liter,公升,n
literacy,識字;讀寫能力,n
literal,照字面的;原義的;如實的,adj
literary,文學的;文藝的,adj
literate,能讀寫的;有文化修養的,adj
literate,能讀寫的人,n
literature,文學;文學作品,n
litter,廢棄物;零亂之物,n
litter,亂丟(雜物,v
little,很少的,adj
little,一點點,adv
little,沒有多少;短時間;短距離,n
live,活的,adj
live,居住,v
lively,精力充沛的;活潑的,adj
liver,肝臟,n
livestock,(總稱家畜,n
lizard,蜥蜴,n
load,裝載;擔子;工作量,n
load,裝;裝載,v
loaf,一條(麵包,n
loan,貸款,n
loan,借出;貸與,v
lobby,大廳;門廊,n
lobster,龍蝦,n
local,本地的,adj
local,當地居民,n
locate,把...設置在;使...座落於,v
location,位置;場所,n
lock,鎖,n
lock,鎖住,v
locker,(公共場所的衣物櫃,n
locomotive,活動的;移動的;火車頭的,adj
locomotive,火車頭,n
locust,蝗蟲,n
lodge,木屋;小旅舍;守衛室,n
lodge,租房間給...住;申訴;暫住;投宿,v
lofty,高聳的;極高的;高傲的,adj
log,原木;木料;工作記錄簿,n
log,伐(林木;把...記入航海日誌,v
logic,邏輯;邏輯學,n
logical,合邏輯的;合理的,adj
logo,商標,n
lollipop,棒棒糖,n
lone,孤單的;無伴的,adj
lonely,寂寞的,adj
lonesome,寂寞的;孤單的;荒涼的,adj
long,長的,adj
long,長久地;始終; 渴望,v
long,長久地;始終,adv
longevity,長壽;壽命,n
longitude,經度,n
look,看,v
look,看;瞥;臉色;眼神;表情,n
loose,鬆的,adj
loosen,鬆開;解開,v
lord,(大寫上帝;基督,n
lose,輸;失去,v
loser,輸家,n
loss,損失,n
lot,很多,n
lotion,(化妝等用的化妝水;塗劑,n
lottery,獎券;彩票;抽籤;運氣,n
lotus,蓮花,n
loud,大聲的,adj
loud,大聲地,adv
loudspeaker,揚聲器;擴聲器;喇叭,n
lounge,(旅館等的會客廳;候機室;躺椅,n
lounge,(懶洋洋地倚靠;閒蕩,v
lousy,不潔的;卑鄙的;討厭的,adj
love,愛好,v
love,愛,n
lovely,動人的,adj
lover,情人,n
low,低的;矮的,adj
low,低,adv
low,低水平,n
lower,放下;降下;放低;減低;減弱,v
loyal,忠誠的;忠心的,adj
loyalty,忠誠;忠心,n
luck,好運;幸運,n
lucky,幸運的,adj
luggage,行李,n
lullaby,催眠曲;搖籃曲,n
lullaby,唱搖籃曲使入睡,v
lumber,木材;木料,n
lumber,伐木;(英國拖累,v
lump,團;塊;腫塊;小方塊,n
lump,弄成一團;歸併到一起,v
lunar,月的;陰曆的,adj
lunatic,瘋的;瘋狂的,adj
lunatic,瘋子;瘋傻的人,n
lunch,吃午餐,v
lunch,午餐,n
luncheon,午餐,n
lung,肺;肺臟,n
lure,誘惑物;魅力;誘餌,n
lure,誘惑;以誘餌吸引,v
lush,蒼翠繁茂的;豐富的,adj
luxurious,奢侈的;驕奢淫逸的,adj
luxury,奢侈品;奢華;享受;樂趣,n
lyric,抒情的;適於歌唱的,adj
lyric,抒情作品;歌詞,n
ma,媽,n
ma'am,女士,n
machine,用機器做,v
machine,機器,n
machinery,機器;機械,n
mad,發火;發瘋;發狂的,adj
madam,夫人;太太,n
magazine,雜誌,n
magic,不可思議的;有魔力的,adj
magic,魔術,n
magical,魔術的;魔法的,adj
magician,魔術師,n
magnet,磁鐵;磁石,n
magnetic,磁鐵的;磁性的,adj
magnificent,壯麗的;宏偉的,adj
magnify,放大;擴大;誇張,v
magnitude,巨大;重大;強度,n
maid,侍女;女僕,n
maiden,未婚的;少女的;初次的,adj
maiden,少女;處女,n
mail,寄信,v
mail,信件,n
main,最主要的,adj
main,總管道;主要部分;要點,n
mainland,大陸,n
mainstream,(河的主流;主要傾向,n
maintain,維持;保養,v
maintenance,維持;維修;保養,n
majestic,雄偉的;威嚴的;崇高的,adj
majesty,雄偉;壯麗;(帝王的威嚴,n
major,較多的;主要的,adj
major,主修,n
major,主修,v
majority,過半數;大多數,n
make,製造; 使得,v
makeup,構造;性格;化妝;補考;排版,n
malaria,瘧疾,n
male,男性的,adj
male,雄性動物,n
mall,大規模購物中心,n
mama,(兒語媽媽,n
mamma,mama,n
mammal,哺乳動物,n
man,給...配置人員,v
man,男人; 人類,n
manage,管理;經營;處理,v
manageable,可控制的,adj
management,管理;經營;處理,n
manager,經理,n
Mandarin,中國的官話(北京話,n
mango,芒果,n
manifest,顯然的;清楚的,adj
manifest,表明;顯示,v
manipulate,操作;運用;操縱;對...做手腳,v
mankind,人類,n
manner,舉止;態度,n
manners,禮貌;規矩;風俗;習慣,n
mansion,大廈;大樓,n
manual,用手操作的,adj
manual,手冊,n
manufacture,製品;產品,n
manufacture,(大量製造;加工,v
manufacturer,製造業者;廠商,n
manuscript,手稿;打字稿;原稿,n
many,很多的,adj
map,繪製...的地圖;詳細計劃,v
map,地圖,n
maple,槭樹;楓樹,n
mar,毀損;損傷;玷污,v
marathon,馬拉松賽跑,n
marble,大理石,n
March,三月,n
march,行軍;把(人強行帶走,v
margin,邊緣;利潤,n
marginal,頁邊的;邊緣的;不重要的,adj
marine,海的;海生的;海軍陸戰隊的,adj
marine,船舶;海運業;海軍陸戰隊隊員,n
mark,記號,n
mark,做記號,v
market,(在市場上銷售,v
market,市場,n
marriage,結婚;婚姻,n
marry,結婚,v
marshal,元帥;高級將官;典禮官,n
martial,戰爭的;軍事的;尚武的,adj
marvel,令人驚奇的事物(或人物,n
marvel,感到驚訝;感到好奇,v
marvelous,了不起的,adj
masculine,男性的;男子氣概的,adj
masculine,男性;陽性;陽性詞,n
mash,糊狀物;混合飼料,n
mash,把...搗成糊狀;壓碎,v
mask,面具,n
mask,在(臉上戴面具;掩飾,v
mass,團;塊,n
massacre,大屠殺;慘敗,n
massacre,屠殺;使慘敗,v
massage,按摩(術;推拿,n
massage,給...按摩(或推拿,v
massive,厚實的;粗大的;大量的,adj
master,精通,v
master,主人,n
masterpiece,傑作;名作,n
mastery,支配;統治;精通;掌握,n
mat,蓆子;墊子,n
match,比賽;競賽;對手;相配者;火柴,n
match,相配,v
mate,同伴;伙伴,n
mate,使交配,v
material,材料;原料,n
materialism,唯物論;唯物主義,n
math,數學,n
mathematical,數學的,adj
mathematics,數學,n
matter,有關係,v
matter,事情,n
mattress,床墊,n
mature,成熟的;到期的,adj
maturity,成熟;完善;(支票等的到期,n
maximum,最大限度的,adj
maximum,最高極限,n
may,可能,v
May,五月,n
maybe,可能;也許,adv
mayonnaise,蛋黃醬;美乃滋,n
mayor,市長;鎮長,n
meadow,草地;牧草地,n
meal,餐,n
mean,兇的;吝嗇的,adj
mean,意指,v
meaning,意義,n
meaningful,意味深長的;有意義的,adj
means,手段;方法;工具;收入,n
meantime,其間;同時,adv
meantime,其時;其間,n
meanwhile,其間;同時,adv
meanwhile,其時;其間,n
measurable,可測量的;可預見的,adj
measure,尺寸,n
measure,計量,v
measurement,測量法;測定;尺寸,n
meat,肉類,n
mechanic,技工,n
mechanical,機械的,adj
mechanics,力學;機械學;技術;技巧,n
mechanism,機械裝置;機械作用;結構,n
medal,獎章;紀念章;勳章,n
media,媒介物;新聞媒介,n
mediate,調停解決;傳達,v
medical,醫學的;醫術的;醫療的,adj
medication,藥物治療;藥物,n
medicine,藥,n
medieval,中世紀的;中古風的;守舊的,adj
meditate,沈思;深思熟慮,v
meditation,沈思;默想;冥想,n
medium,中間;中庸;媒體;工具;傳播媒介,n
meet,遇見,v
meet,集會;競賽大會,n
meeting,集會,n
melancholy,憂鬱的;令人沮喪的,adj
melancholy,憂鬱;愁思,n
mellow,(水果成熟的;(人圓熟的,adj
mellow,使成熟;使圓熟,v
melody,旋律;主調,n
melon,瓜;甜瓜,n
melt,融化;熔化,v
member,會員,n
membership,會員身分,n
memorable,值得懷念的;難忘的,adj
memorial,追悼的;記憶的,adj
memorial,紀念碑,n
memorize,記住;背熟,v
memory,記憶,n
menace,恐嚇;具有危害性的人(或物,n
menace,威脅;恐嚇,v
mend,修理;修補,v
mental,精神的;心理的,adj
mentality,智力;精神性;心理狀態,n
mention,提及;說起,n
mention,提到;說起,v
menu,菜單,n
merchandise,商品;貨物,n
merchandise,買賣;經營,v
merchant,商人,n
mercy,慈悲;憐憫;仁慈,n
mere,僅僅的;只不過的,adj
merge,合併;融合,v
merit,長處;優點;法律依據,n
mermaid,美人魚,n
merry,愉快的;興高采烈的,adj
mess,混亂;凌亂的狀態,n
mess,弄髒;弄亂,v
message,消息;音信,n
messenger,送信人,n
messy,混亂的,adj
metal,金屬,n
metaphor,隱喻;象徵,n
meter,公尺;計量器,n
method,方法,n
metro,地下鐵道,n
metropolitan,大都市的,adj
metropolitan,大城市人,n
microphone,麥克風,n
microscope,顯微鏡,n
microwave,微波爐,n
microwave,用微波爐烹調,v
middle,中間的,adj
middle,放在中間;對摺,v
middle,中央,n
midst,當中;中間,n
midst,在...之中,prep
might,力量;威力,n
mighty,強大的;強有力的,adj
migrant,移居(尤指移出國境的;流浪的,adj
migrant,移民;候鳥,n
migrate,移居;定期移棲;回游,v
migration,遷移;遷徙;移民群,n
mike,擴音器;麥克風,n
mild,溫和的;溫柔的,adj
mile,英哩,n
mileage,總英里數;(每單位燃料的行駛哩數,n
milestone,里程碑;劃時代的事件,n
militant,好戰的;激進的,adj
militant,好鬥者;激進分子,n
military,軍事的,adj
military,軍隊,n
milk,擠(奶;榨取;偷聽電訊,v
milk,牛奶,n
mill,磨坊;銑床;銑刀,n
mill,碾碎,v
miller,磨坊主;碾磨工,n
million,百萬,n
millionaire,百萬富翁,n
mimic,善於模仿的人;滑稽劇演員,n
mimic,模仿;與...極相似,v
mind,介意,v
mind,心智,n
mine,我的東西;礦;源泉;地雷;坑道,n
mine,開礦;佈雷;破壞,v
miner,礦工,n
mineral,礦物,n
mingle,使混合;使相混;交往,v
miniature,小型的;小規模的,adj
miniature,縮樣;縮圖;小型物,n
miniature,是...的縮影,v
minimal,最小的;極微的,adj
minimize,使減到最少(或最小;低估,v
minimum,最小的;最少的,adj
minimum,最小數;最低限度,n
minister,部長;大臣,n
ministry,(常大寫(政府的部,n
minor,較小的;較次要的,adj
minor,未成年者;副科,n
minority,少數;少數民族;未成年,n
mint,薄荷;薄荷糖;造幣廠,n
minus,負的;減去的,adj
minus,負號,n
minus,減（去）,prep
minute,分鐘,n
miracle,奇蹟,n
miraculous,神奇的;奇蹟般的,adj
mirror,鏡子,n
mirror,反映;反射,v
mischief,頑皮;淘氣,n
mischievous,惡作劇的;淘氣的,adj
miser,吝嗇鬼;守財奴,n
miserable,悽慘的;悲哀的,adj
misery,痛苦;不幸;悲慘;窮困,n
misfortune,不幸;惡運,n
mislead,把...帶錯方向;把...引入歧途,v
miss,想念;惦記;未達到,v
miss,少女,n
missile,飛彈;導彈,n
missing,缺掉的;失蹤的;找不到的,adj
mission,使節團;使命;任務,n
missionary,傳教的;教會的;傳教士的,adj
missionary,傳教士;鼓吹者;(外交使節,n
mist,薄霧;噴霧,n
mist,使蒙上薄霧,v
mistake,弄錯,v
mistake,錯誤,n
mister,先生,n
mistress,女主人;主婦,n
misunderstand,誤會;曲解,v
mix,混和;攪和;結合,n
mix,混合,v
mixture,混合;混和,n
moan,呻吟聲;嗚咽聲;悲歎,n
moan,呻吟;嗚咽;悲歎,v
mob,暴民;烏合之眾,n
mob,成群襲擊;圍攻,v
mobile,移動式的;流動的,adj
mobilize,動員;調動,v
mock,假的;假裝的;模擬的,adj
mock,嘲弄;笑柄;仿製品;模擬考,n
mock,嘲弄;(為取笑而模仿,v
mode,方式;型;模式,n
model,模型;模特兒,n
model,塑像;當模特兒,v
moderate,中等的;適度的,adj
modern,現代的,adj
modernization,現代化;現代化的事物,n
modernize,使現代化,v
modest,審慎的;適度的,adj
modesty,謙遜;虛心,n
modify,更改;修改,v
moist,潮濕的;微濕的,adj
moisture,濕氣,n
mold,模子;鑄型;模製品;霉,n
mold,鑄造;塑造;發霉,v
molecule,分子;微小顆粒,n
mom,母親,n
moment,片刻,n
momentum,動量;氣勢;動力,n
mommy,母親,n
monarch,君主,n
Monday,星期一,n
money,錢,n
monitor,監視器,n
monitor,監控;監聽;監測,v
monk,修道士;僧侶,n
monkey,猴子,n
monopoly,獨佔;專賣;壟斷,n
monotonous,單調的;無變化的,adj
monotony,單調;千篇一律,n
monster,怪物,n
monstrous,怪異的;駭人聽聞的;巨大的,adj
month,月份,n
monthly,每月的;每月一次的,adj
monthly,每月;每月一次,adv
monthly,月刊,n
monument,紀念碑;紀念塔;紀念館,n
mood,心情;心境;情緒,n
moon,月亮,n
mop,拖把,n
mop,拖洗;擦去,v
moral,道德(上的,adj
moral,道德;品行,n
morale,士氣;鬥志;道德,n
morality,道德;倫理;寓意,n
more,更多的,adj
more,更多;另外;再,adv
moreover,並且;加之;此外,adv
morning,早晨,n
mortal,會死的;凡人的;致命的;極度的,adj
mortal,人;凡人,n
mosquito,蚊子,n
moss,苔蘚;泥炭沼澤,n
moss,以苔覆蓋;使長滿苔蘚,v
most,最多的;大部分的,adj
most,最;最多;非常,adv
mostly,一般地;通常,adv
motel,汽車旅館,n
moth,蛾;蠹;蛀蟲,n
mother,生下;產生出,v
mother,母親,n
motherhood,母性;(總稱母親們,n
motion,移動,n
motion,打手勢;搖(或點頭示意;擺動;走,v
motivate,給...動機;刺激,v
motivation,刺激;推動,n
motive,動機;主旨,n
motor,馬達;發動機,n
motorcycle,機車,n
motto,座右銘;格言,n
mound,土墩;墳堆;小丘;投手的踏板,n
mound,築牆防衛;堆起;,v
mount,騎;可乘騎的東西;底座;山丘,n
mount,登上;騎上;鑲嵌;發動(攻勢,v
mountain,山,n
mountainous,多山的;巨大的,adj
mourn,哀痛;哀悼,v
mournful,憂傷的;悲切的,adj
mouse,老鼠; 滑鼠,n
mouth,誇大地說話,v
mouth,嘴巴,n
mouthpiece,樂器的吹口;電話的送話口;代言人,n
movable,可動的;可移動的,adj
move,移動,v
movement,動作,n
movie,電影,n
mow,刈(草坪等上的草,v
mower,割草機;收割機,n
much,很多的,adj
much,非常;很;差不多,adv
mud,泥巴,n
muddy,多爛泥的;泥濘的,adj
mudslide,塌方;山崩,n
mug,(有柄大杯子,n
mule,騾;固執的人,n
multiple,複合的;多樣的,adj
multiply,乘;使相乘,v
mumble,含糊的話;咕噥,n
mumble,含糊地說;咕噥,v
mummy,木乃伊;(兒語媽媽,n
municipal,市的;市政的,adj
murder,謀殺;兇殺,n
murder,謀殺;兇殺,v
murderer,謀殺犯;兇手,n
murmur,低聲抱怨,n
murmur,私下抱怨;咕噥,v
muscle,肌;肌肉,n
muscular,肌肉的;健壯的,adj
muse,沈思;冥想,n
museum,博物館,n
mushroom,蘑菇,n
mushroom,雨後春筍般地湧現,v
music,音樂,n
musical,音樂的,adj
musical,歌舞劇;音樂片,n
musician,音樂家,n
must,必須,v
must,必須做的事;不可少的事物,n
mustache,髭;小鬍子,n
mustard,芥末;芥菜;芥末色,n
mute,沈默的;啞的,adj
mute,啞巴;弱音器,n
mute,消除(聲音;減輕(聲音,v
mutter,咕噥;抱怨,n
mutter,咕噥;抱怨,v
mutton,羊肉,n
mutual,相互的;共同的,adj
mysterious,神祕的;不可思議的,adj
mystery,神祕;祕密,n
myth,神話;虛構的人(或事物,n
mythology,(總稱神話,n
nag,好嘮叨的人,n
nag,使煩惱;糾纏不休;不斷嘮叨,v
nail,釘子;指甲,n
nail,將...釘牢;捕獲;揭露;擊;打,v
naive,天真的;幼稚的;輕信的,adj
naked,裸體的,adj
name,給...取名;列舉,v
name,名字,n
namely,即;那就是,adv
nanny,保姆,n
nap,打盹兒,n
nap,打盹;小睡,v
napkin,餐巾,n
narrate,講(故事;敘述;作旁白,v
narrative,敘事的;故事形式的,adj
narrative,記敘文;故事;敘述,n
narrator,解說員;敘述者,n
narrow,窄的,adj
narrow,變窄;收縮;減少,v
nasty,齷齪的;卑鄙的;難處理的,adj
nation,國家,n
national,國家的,adj
nationalism,民族主義;國家主義,n
nationality,國籍,n
native,本土的;本國的,adj
native,土著;原住民,n
natural,天然的,adj
naturalist,博物學家,n
nature,自然,n
naughty,頑皮的,adj
naval,海軍的,adj
navel,肚臍;中央;中心,n
navigate,航行於;飛行於;操縱;導航,v
navigation,航海;航空;導航,n
navy,海軍,n
near,近的,adj
near,近,v
near,近地,adv
near,接近,prep
nearby,附近的,adj
nearby,在附近,adv
nearly,幾乎;差不多;密切地;親密地,adv
nearsighted,近視的,adj
neat,整潔的;整齊的,adj
necessary,需要的,adj
necessity,必需品,n
neck,摟著脖子親吻;變細;變狹窄,v
neck,脖子,n
necklace,項鍊,n
necktie,領帶,n
need,需要,v
